* chtb_0001 xinhua/00/chtb_0001 XIN.19960210.0178
* chtb_0002 xinhua/00/chtb_0002 XIN.19960211.0308
* chtb_0003 xinhua/00/chtb_0003 XIN.19960212.0364
* chtb_0004 xinhua/00/chtb_0004 XIN.19960213.0455
* chtb_0005 xinhua/00/chtb_0005 XIN.19960202.0057
* chtb_0006 xinhua/00/chtb_0006 XIN.19960213.0457
* chtb_0007 xinhua/00/chtb_0007 XIN.19960213.0490
* chtb_0008 xinhua/00/chtb_0008 XIN.19960214.0546
* chtb_0009 xinhua/00/chtb_0009 XIN.19960215.0596
* chtb_0010 xinhua/00/chtb_0010 XIN.19960216.0842
* chtb_0011 xinhua/00/chtb_0011 XIN.19960220.0116
* chtb_0012 xinhua/00/chtb_0012 XIN.19960223.0259
* chtb_0013 xinhua/00/chtb_0013 XIN.19960224.0282
* chtb_0014 xinhua/00/chtb_0014 XIN.19960227.0504
* chtb_0015 xinhua/00/chtb_0015 XIN.19960228.0729
* chtb_0016 xinhua/00/chtb_0016 XIN.19960229.0116
* chtb_0017 xinhua/00/chtb_0017 XIN.19960229.0119
* chtb_0018 xinhua/00/chtb_0018 XIN.19960203.0220
* chtb_0019 xinhua/00/chtb_0019 XIN.19960206.0445
* chtb_0020 xinhua/00/chtb_0020 XIN.19960207.0453
* chtb_0021 xinhua/00/chtb_0021 XIN.19960308.0989
* chtb_0022 xinhua/00/chtb_0022 XIN.19960310.0068
* chtb_0023 xinhua/00/chtb_0023 XIN.19960310.0172
* chtb_0024 xinhua/00/chtb_0024 XIN.19960302.0205
* chtb_0025 xinhua/00/chtb_0025 XIN.19960313.0494
* chtb_0026 xinhua/00/chtb_0026 XIN.19960315.0636
* chtb_0027 xinhua/00/chtb_0027 XIN.19960317.0812
* chtb_0028 xinhua/00/chtb_0028 XIN.19960319.0953
* chtb_0029 xinhua/00/chtb_0029 XIN.19960319.0077
* chtb_0030 xinhua/00/chtb_0030 XIN.19960323.0322
* chtb_0031 xinhua/00/chtb_0031 XIN.19960329.0865
* chtb_0032 xinhua/00/chtb_0032 XIN.19960303.0336
* chtb_0033 xinhua/00/chtb_0033 XIN.19960304.0416
* chtb_0034 xinhua/00/chtb_0034 XIN.19960304.0452
* chtb_0035 xinhua/00/chtb_0035 XIN.19960406.1294
* chtb_0036 xinhua/00/chtb_0036 XIN.19960413.0224
* chtb_0037 xinhua/00/chtb_0037 XIN.19960415.0527
* chtb_0038 xinhua/00/chtb_0038 XIN.19960418.0869
* chtb_0039 xinhua/00/chtb_0039 XIN.19960421.0210
* chtb_0040 xinhua/00/chtb_0040 XIN.19960405.1267
! chtb_0041 xinhua/00/chtb_0041 XIN.19971204.0043
! chtb_0042 xinhua/00/chtb_0042 XIN.19971207.0056
! chtb_0043 xinhua/00/chtb_0043 XIN.19971209.0055
! chtb_0044 xinhua/00/chtb_0044 XIN.19971201.0076
! chtb_0045 xinhua/00/chtb_0045 XIN.19971211.0067
! chtb_0046 xinhua/00/chtb_0046 XIN.19971214.0050
! chtb_0047 xinhua/00/chtb_0047 XIN.19971215.0104
! chtb_0048 xinhua/00/chtb_0048 XIN.19971215.0105
! chtb_0049 xinhua/00/chtb_0049 XIN.19971216.0045
! chtb_0050 xinhua/00/chtb_0050 XIN.19971216.0055
! chtb_0051 xinhua/00/chtb_0051 XIN.19971216.0047
! chtb_0052 xinhua/00/chtb_0052 XIN.19971217.0010
! chtb_0053 xinhua/00/chtb_0053 XIN.19971217.0013
! chtb_0054 xinhua/00/chtb_0054 XIN.19971217.0074
! chtb_0055 xinhua/00/chtb_0055 XIN.19971217.0078
! chtb_0056 xinhua/00/chtb_0056 XIN.19971217.0057
! chtb_0057 xinhua/00/chtb_0057 XIN.19971218.0040
! chtb_0058 xinhua/00/chtb_0058 XIN.19971218.0048
! chtb_0059 xinhua/00/chtb_0059 XIN.19971220.0037
! chtb_0060 xinhua/00/chtb_0060 XIN.19971220.0054
! chtb_0061 xinhua/00/chtb_0061 XIN.19971220.0062
! chtb_0062 xinhua/00/chtb_0062 XIN.19971221.0032
! chtb_0063 xinhua/00/chtb_0063 XIN.19971202.0062
! chtb_0064 xinhua/00/chtb_0064 XIN.19971221.0035
! chtb_0065 xinhua/00/chtb_0065 XIN.19971221.0069
! chtb_0066 xinhua/00/chtb_0066 XIN.19971221.0070
! chtb_0067 xinhua/00/chtb_0067 XIN.19971222.0012
! chtb_0068 xinhua/00/chtb_0068 XIN.19971222.0040
! chtb_0069 xinhua/00/chtb_0069 XIN.19971222.0044
! chtb_0070 xinhua/00/chtb_0070 XIN.19971222.0057
! chtb_0071 xinhua/00/chtb_0071 XIN.19971222.0072
! chtb_0072 xinhua/00/chtb_0072 XIN.19971222.0078
! chtb_0073 xinhua/00/chtb_0073 XIN.19971222.0082
! chtb_0074 xinhua/00/chtb_0074 XIN.19971202.0084
! chtb_0075 xinhua/00/chtb_0075 XIN.19971225.0027
! chtb_0076 xinhua/00/chtb_0076 XIN.19971225.0035
! chtb_0077 xinhua/00/chtb_0077 XIN.19971225.0039
! chtb_0078 xinhua/00/chtb_0078 XIN.19971225.0090
! chtb_0079 xinhua/00/chtb_0079 XIN.19971226.0047
! chtb_0080 xinhua/00/chtb_0080 XIN.19971226.0067
chtb_0081 xinhua/00/chtb_0081 XIN.19971226.0076
chtb_4035 p2.5_cmn/00/p2.5_cmn_0070 XIN_CMN_20061129.0270-S1
chtb_4036 p2.5_cmn/00/p2.5_cmn_0071 XIN_CMN_20061130.0233-S1
chtb_4037 p2.5_cmn/00/p2.5_cmn_0072 XIN_CMN_20061130.0267-S1
chtb_4038 p2.5_cmn/00/p2.5_cmn_0073 XIN_CMN_20061205.0118-S1
chtb_4039 p2.5_cmn/00/p2.5_cmn_0074 XIN_CMN_20061213.0103-S1
chtb_4040 p2.5_cmn/00/p2.5_cmn_0075 XIN_CMN_20061214.0112-S1
chtb_4041 p2.5_cmn/00/p2.5_cmn_0076 XIN_CMN_20061215.0021-S1
chtb_4042 p2.5_cmn/00/p2.5_cmn_0077 XIN_CMN_20061215.0280-S1
chtb_4043 p2.5_cmn/00/p2.5_cmn_0078 XIN_CMN_20061215.0318-S1
chtb_4044 p2.5_cmn/00/p2.5_cmn_0079 XIN_CMN_20061218.0072-S1
chtb_4045 p2.5_cmn/00/p2.5_cmn_0080 XIN_CMN_20061218.0134-S1
chtb_4046 p2.5_cmn/00/p2.5_cmn_0081 XIN_CMN_20061218.0223-S1
chtb_4047 p2.5_cmn/00/p2.5_cmn_0082 XIN_CMN_20061219.0035-S1
chtb_4048 p2.5_cmn/00/p2.5_cmn_0083 XIN_CMN_20061220.0037-S1
chtb_4049 p2.5_cmn/00/p2.5_cmn_0084 XIN_CMN_20061220.0200-S1
chtb_4050 p2.5_cmn/00/p2.5_cmn_0085 XIN_CMN_20061221.0194-S1
chtb_4051 p2.5_cmn/00/p2.5_cmn_0001 CCTV1_30MINNEWS_CMN_20061205_115701-S1
chtb_4052 p2.5_cmn/00/p2.5_cmn_0002 CCTV1_30MINNEWS_CMN_20061205_115701-S2
chtb_4053 p2.5_cmn/00/p2.5_cmn_0003 CCTV1_30MINNEWS_CMN_20061205_115701-S3
chtb_4054 p2.5_cmn/00/p2.5_cmn_0004 CCTV1_30MINNEWS_CMN_20061206_115701-S1
chtb_4055 p2.5_cmn/00/p2.5_cmn_0005 CCTV1_30MINNEWS_CMN_20061206_115701-S2
chtb_4056 p2.5_cmn/00/p2.5_cmn_0006 CCTV1_30MINNEWS_CMN_20061206_115701-S3
chtb_4057 p2.5_cmn/00/p2.5_cmn_0007 CCTV1_30MINNEWS_CMN_20061206_115701-S4
chtb_4058 p2.5_cmn/00/p2.5_cmn_0008 CCTV1_30MINNEWS_CMN_20061206_115701-S8
chtb_4059 p2.5_cmn/00/p2.5_cmn_0009 CCTV1_30MINNEWS_CMN_20061206_115701-S9
chtb_4060 p2.5_cmn/00/p2.5_cmn_0011 CCTV1_30MINNEWS_CMN_20061212_115701-S2
chtb_4061 p2.5_cmn/00/p2.5_cmn_0012 CCTV1_30MINNEWS_CMN_20061212_115701-S8
chtb_4062 p2.5_cmn/00/p2.5_cmn_0013 CCTV1_30MINNEWS_CMN_20061212_115701-S9
chtb_4063 p2.5_cmn/00/p2.5_cmn_0014 CCTV1_30MINNEWS_CMN_20061214_115701-S1
chtb_4064 p2.5_cmn/00/p2.5_cmn_0015 CCTV1_30MINNEWS_CMN_20061214_115701-S2
chtb_4065 p2.5_cmn/00/p2.5_cmn_0016 CCTV1_30MINNEWS_CMN_20061214_115701-S3
chtb_4066 p2.5_cmn/00/p2.5_cmn_0017 CCTV1_30MINNEWS_CMN_20061214_115701-S9
chtb_4067 p2.5_cmn/00/p2.5_cmn_0018 CCTV2_ECONOMYANDLAW_CMN_20061215_202824-S1
chtb_4068 p2.5_cmn/00/p2.5_cmn_0019 CCTV4_DAILYNEWS_CMN_20061124_135800-S9
chtb_4069 p2.5_cmn/00/p2.5_cmn_0020 CCTV4_DAILYNEWS_CMN_20061127_135800-S1
chtb_4070 p2.5_cmn/00/p2.5_cmn_0021 CCTV4_DAILYNEWS_CMN_20061201_135800-S1
chtb_4071 p2.5_cmn/00/p2.5_cmn_0022 CCTV4_DAILYNEWS_CMN_20061204_135800-S1
chtb_4072 p2.5_cmn/00/p2.5_cmn_0023 CCTV4_DAILYNEWS_CMN_20061204_135800-S9
chtb_4073 p2.5_cmn/00/p2.5_cmn_0024 CCTV4_DAILYNEWS_CMN_20061206_135800-S1
chtb_4074 p2.5_cmn/00/p2.5_cmn_0025 CCTV4_DAILYNEWS_CMN_20061211_135801-S9
chtb_4075 p2.5_cmn/00/p2.5_cmn_0026 CCTV4_DAILYNEWS_CMN_20061218_135800-S9
chtb_4076 p2.5_cmn/00/p2.5_cmn_0027 CCTV4_DAILYNEWS_CMN_20061219_135800-S1
chtb_4077 p2.5_cmn/00/p2.5_cmn_0028 CCTV4_DAILYNEWS_CMN_20061219_135800-S2
chtb_4078 p2.5_cmn/00/p2.5_cmn_0029 CCTV4_DAILYNEWS_CMN_20061220_135800-S1
chtb_4079 p2.5_cmn/00/p2.5_cmn_0030 CCTV4_DAILYNEWS_CMN_20061220_135800-S2
chtb_4080 p2.5_cmn/00/p2.5_cmn_0031 CCTV4_DAILYNEWS_CMN_20061221_135801-S1
chtb_4081 p2.5_cmn/00/p2.5_cmn_0032 CCTV4_DAILYNEWS_CMN_20061222_135800-S1
chtb_4082 p2.5_cmn/00/p2.5_cmn_0033 CCTV4_DAILYNEWS_CMN_20061222_135800-S2
chtb_4083 p2.5_cmn/00/p2.5_cmn_0034 CCTV4_NEWS3_CMN_20061201_075800-S1
chtb_4084 p2.5_cmn/00/p2.5_cmn_0035 CCTV4_NEWS3_CMN_20061205_075801-S1
chtb_4085 p2.5_cmn/00/p2.5_cmn_0036 CCTV4_NEWS3_CMN_20061206_075800-S1
chtb_4086 p2.5_cmn/00/p2.5_cmn_0037 CCTV4_NEWS3_CMN_20061206_075800-S9
chtb_4087 p2.5_cmn/00/p2.5_cmn_0038 CCTV4_NEWS3_CMN_20061207_075801-S1
chtb_4088 p2.5_cmn/00/p2.5_cmn_0039 CCTV7_MILITARYNEWS1_CMN_20061207_193006-S1
chtb_4089 p2.5_cmn/00/p2.5_cmn_0040 CCTV7_MILITARYNEWS1_CMN_20061213_193003-S1
chtb_4090 p2.5_cmn/00/p2.5_cmn_0041 CCTVNEWS_EVENINGNEWS_CMN_20061206_225701-S1
chtb_4091 p2.5_cmn/00/p2.5_cmn_0042 CCTVNEWS_EVENINGNEWS_CMN_20061207_225701-S7
chtb_4092 p2.5_cmn/00/p2.5_cmn_0043 CCTVNEWS_EVENINGNEWS_CMN_20061207_225701-S8
chtb_4093 p2.5_cmn/00/p2.5_cmn_0044 CCTVNEWS_EVENINGNEWS_CMN_20061207_225701-S9
chtb_4094 p2.5_cmn/00/p2.5_cmn_0045 CCTVNEWS_EVENINGNEWS_CMN_20061215_225701-S1
chtb_4095 p2.5_cmn/00/p2.5_cmn_0046 CCTVNEWS_EVENINGNEWS_CMN_20061215_225701-S2
chtb_4096 p2.5_cmn/00/p2.5_cmn_0047 NTDTV_NTDNEWS12_CMN_20061201_115801-S9
chtb_4097 p2.5_cmn/00/p2.5_cmn_0048 NTDTV_NTDNEWS12_CMN_20061221_115800-S1
chtb_4098 p2.5_cmn/00/p2.5_cmn_0049 NTDTV_NTDNEWS19_CMN_20061124_185801-S1
chtb_4099 p2.5_cmn/00/p2.5_cmn_0051 NTDTV_NTDNEWS19_CMN_20061127_185800-S9
chtb_4100 p2.5_cmn/00/p2.5_cmn_0055 PHOENIX_ASIANJRNL_CMN_20061211_075800-S1
chtb_4101 p2.5_cmn/00/p2.5_cmn_0056 PHOENIX_ASIANJRNL_CMN_20061220_075800-S1
chtb_4102 p2.5_cmn/00/p2.5_cmn_0057 PHOENIX_GOODMORNCN_CMN_20061123_185800-S1
chtb_4103 p2.5_cmn/00/p2.5_cmn_0058 PHOENIX_GOODMORNCN_CMN_20061128_185800-S1
chtb_4104 p2.5_cmn/00/p2.5_cmn_0059 PHOENIX_GOODMORNCN_CMN_20061128_185800-S8
chtb_4105 p2.5_cmn/00/p2.5_cmn_0060 PHOENIX_GOODMORNCN_CMN_20061128_185800-S9
chtb_4106 p2.5_cmn/00/p2.5_cmn_0061 PHOENIX_GOODMORNCN_CMN_20061204_185800-S1
chtb_4107 p2.5_cmn/00/p2.5_cmn_0062 PHOENIX_GOODMORNCN_CMN_20061206_185800-S1
chtb_4108 p2.5_cmn/00/p2.5_cmn_0063 PHOENIX_GOODMORNCN_CMN_20061206_185800-S2
chtb_4109 p2.5_cmn/00/p2.5_cmn_0064 PHOENIX_GOODMORNCN_CMN_20061206_185800-S3
chtb_4110 p2.5_cmn/00/p2.5_cmn_0065 PHOENIX_GOODMORNCN_CMN_20061210_185801-S9
chtb_4111 p2.5_cmn/00/p2.5_cmn_0066 PHOENIX_GOODMORNCN_CMN_20061221_185800-S1
chtb_4112 cctv/00/cctv_0000 CCTV4_ACROSSCHINA_CMN_20050812_150501
chtb_4113 cctv/00/cctv_0001 CCTV4_ACROSSCHINA_CMN_20050817_150500
chtb_4114 cctv/00/cctv_0002 CCTV4_TDYFOCUS_CMN_20051118_081300
chtb_4115 cctv/00/cctv_0003 CCTV4_TDYFOCUS_CMN_20051121_081300
chtb_4116 cctv/00/cctv_0004 CCTV4_TDYFOCUS_CMN_20051130_082800
chtb_4117 cctv/00/cctv_0005 CCTV4_TDYFOCUS_CMN_20060104_082800
chtb_4118 cctv/00/cctv_0006 CCTV4_TDYFOCUS_CMN_20060116_082800
chtb_4119 cctv/00/cctv_0007 CCTV4_TDYFOCUS_CMN_20060118_082900
chtb_4120 cnn/00/cnn_0000 CNN_AARONBROWN_ENG_20051101_215800
chtb_4121 cnn/00/cnn_0001 CNN_AARONBROWN_ENG_20051108_215800
chtb_4122 cnn/00/cnn_0002 CNN_LARRYKING_ENG_20051014_210000
chtb_4123 cnn/00/cnn_0003 CNN_LARRYKING_ENG_20051031_205800
chtb_4124 cnn/00/cnn_0004 CNN_RELIASRC_ENG_20050717_113000
chtb_4125 msnbc/00/msnbc_0000 MSNBC_MEETPRESS_ENG_20060326_215801
chtb_4126 p2.5_cmn/00/p2.5_cmn_0001 ANHUI_POLITICALCONSULT_CMN_20061212_175400-S1
chtb_4127 p2.5_cmn/00/p2.5_cmn_0002 CCTV1_LEGALREPORT_CMN_20061122_123701-S1
chtb_4128 p2.5_cmn/00/p2.5_cmn_0003 CCTV1_LEGALREPORT_CMN_20061128_123701-S1
chtb_4129 p2.5_cmn/00/p2.5_cmn_0004 CCTV1_LEGALREPORT_CMN_20061204_123701-S1
chtb_4130 p2.5_cmn/00/p2.5_cmn_0005 CCTV1_LEGALREPORT_CMN_20061207_123702-S1
chtb_4131 p2.5_cmn/00/p2.5_cmn_0006 CCTV1_LEGALREPORT_CMN_20061213_123701-S1
chtb_4132 p2.5_cmn/00/p2.5_cmn_0007 CCTV4_ACROSSSTRAIT_CMN_20061215_130034-S1
chtb_4133 p2.5_cmn/00/p2.5_cmn_0008 CCTV4_ACROSSSTRAIT_CMN_20061215_130034-S9
chtb_4134 p2.5_cmn/00/p2.5_cmn_0009 CCTV4_NEWS3_CMN_20061130_075801-S1
chtb_4135 p2.5_cmn/00/p2.5_cmn_0010 CCTV4_NEWS3_CMN_20061130_075801-S9
chtb_4136 p2.5_cmn/00/p2.5_cmn_0011 CCTV4_TDYFOCUS_CMN_20061201_082800-S1
chtb_4137 p2.5_cmn/00/p2.5_cmn_0012 CCTV4_TDYFOCUS_CMN_20061207_082800-S9
chtb_4138 p2.5_cmn/00/p2.5_cmn_0013 CCTV4_TDYFOCUS_CMN_20061211_082800-S1
chtb_4139 p2.5_cmn/00/p2.5_cmn_0014 CCTV4_TDYFOCUS_CMN_20061218_082801-S1
chtb_4140 p2.5_cmn/00/p2.5_cmn_0015 CCTV4_TDYFOCUS_CMN_20061218_082801-S2
chtb_4141 p2.5_cmn/00/p2.5_cmn_0016 CCTV4_TDYFOCUS_CMN_20061218_082801-S3
chtb_4142 p2.5_cmn/00/p2.5_cmn_0017 CCTV4_TDYFOCUS_CMN_20061218_082801-S7
chtb_4143 p2.5_cmn/00/p2.5_cmn_0018 CCTV4_TDYFOCUS_CMN_20061218_082801-S8
chtb_4144 p2.5_cmn/00/p2.5_cmn_0019 CCTV4_TDYFOCUS_CMN_20061218_082801-S9
chtb_4145 p2.5_cmn/00/p2.5_cmn_0020 CCTVNEWS_PEOPLEINNEWS_CMN_20061124_215701-S1
chtb_4146 p2.5_cmn/00/p2.5_cmn_0021 CCTVNEWS_PEOPLEINNEWS_CMN_20061127_215701-S1
chtb_4147 p2.5_cmn/00/p2.5_cmn_0022 CCTVNEWS_PEOPLEINNEWS_CMN_20061127_215701-S2
chtb_4148 p2.5_cmn/00/p2.5_cmn_0023 CCTVNEWS_PEOPLEINNEWS_CMN_20061127_215701-S3
chtb_4149 p2.5_cmn/00/p2.5_cmn_0025 CCTVNEWS_PEOPLEINNEWS_CMN_20061127_215701-S5
chtb_4150 p2.5_cmn/00/p2.5_cmn_0026 CCTVNEWS_PEOPLEINNEWS_CMN_20061127_215701-S6
chtb_4151 p2.5_cmn/00/p2.5_cmn_0027 CCTVNEWS_PEOPLEINNEWS_CMN_20061127_215701-S7
chtb_4152 p2.5_cmn/00/p2.5_cmn_0028 CCTVNEWS_PEOPLEINNEWS_CMN_20061127_215701-S8
chtb_4153 p2.5_cmn/00/p2.5_cmn_0029 CCTVNEWS_PEOPLEINNEWS_CMN_20061127_215701-S9
chtb_4154 p2.5_cmn/00/p2.5_cmn_0030 CCTVNEWS_PEOPLEINNEWS_CMN_20061129_215701-S1
chtb_4155 p2.5_cmn/00/p2.5_cmn_0031 CCTVNEWS_PEOPLEINNEWS_CMN_20061129_215701-S8
chtb_4156 p2.5_cmn/00/p2.5_cmn_0032 CCTVNEWS_PEOPLEINNEWS_CMN_20061129_215701-S9
chtb_4157 p2.5_cmn/00/p2.5_cmn_0033 CCTVNEWS_PEOPLEINNEWS_CMN_20061205_215701-S1
chtb_4158 p2.5_cmn/00/p2.5_cmn_0034 CCTVNEWS_PEOPLEINNEWS_CMN_20061205_215701-S2
chtb_4159 p2.5_cmn/00/p2.5_cmn_0035 CCTVNEWS_PEOPLEINNEWS_CMN_20061205_215701-S3
chtb_4160 p2.5_cmn/00/p2.5_cmn_0036 CCTVNEWS_PEOPLEINNEWS_CMN_20061205_215701-S8
chtb_4161 p2.5_cmn/00/p2.5_cmn_0037 CCTVNEWS_PEOPLEINNEWS_CMN_20061205_215701-S9
chtb_4162 p2.5_cmn/00/p2.5_cmn_0038 CCTVNEWS_PEOPLEINNEWS_CMN_20061207_215701-S1
chtb_4163 p2.5_cmn/00/p2.5_cmn_0039 CCTVNEWS_PEOPLEINNEWS_CMN_20061207_215701-S9
chtb_4164 p2.5_cmn/00/p2.5_cmn_0040 CCTVNEWS_PEOPLEINNEWS_CMN_20061212_215701-S1
chtb_4165 p2.5_cmn/00/p2.5_cmn_0041 CCTVNEWS_PEOPLEINNEWS_CMN_20061213_215701-S1
chtb_4166 p2.5_cmn/00/p2.5_cmn_0042 CCTVNEWS_PEOPLEINNEWS_CMN_20061215_215701-S1
chtb_4167 p2.5_cmn/00/p2.5_cmn_0043 CCTVNEWS_PEOPLEINNEWS_CMN_20061215_215701-S9
chtb_4168 p2.5_cmn/00/p2.5_cmn_0044 NTDTV_FOCUSINT_CMN_20061219_091300-S1
chtb_4169 p2.5_cmn/00/p2.5_cmn_0045 NTDTV_FOCUSINT_CMN_20061219_091300-S8
chtb_4170 p2.5_cmn/00/p2.5_cmn_0046 NTDTV_FOCUSINT_CMN_20061219_091300-S9
chtb_4171 p2.5_cmn/00/p2.5_cmn_0047 NTDTV_FOCUSINT_CMN_20061221_091300-S1
chtb_4172 p2.5_cmn/00/p2.5_cmn_0048 NTDTV_NTDNEWS12_CMN_20061201_115801-S1
chtb_4173 p2.5_cmn/00/p2.5_cmn_0049 PHOENIX_BEHINDHL_CMN_20061205_052800-S1
chtb_4174 p2.5_cmn/00/p2.5_cmn_0050 PHOENIX_BEHINDHL_CMN_20061205_052800-S2
chtb_4175 p2.5_cmn/00/p2.5_cmn_0051 PHOENIX_BEHINDHL_CMN_20061205_052800-S3
chtb_4176 p2.5_cmn/00/p2.5_cmn_0052 PHOENIX_BEHINDHL_CMN_20061209_052800-S1
chtb_4177 p2.5_cmn/00/p2.5_cmn_0053 PHOENIX_DATELUYU_CMN_20061213_142800-S1
chtb_4178 p2.5_cmn/00/p2.5_cmn_0054 PHOENIX_DATELUYU_CMN_20061213_142800-S2
chtb_4179 p2.5_cmn/00/p2.5_cmn_0055 PHOENIX_DATELUYU_CMN_20061213_142800-S3
chtb_4180 p2.5_cmn/00/p2.5_cmn_0056 PHOENIX_DATELUYU_CMN_20061213_142800-S4
chtb_4181 p2.5_cmn/00/p2.5_cmn_0057 PHOENIX_NEWSLINE_CMN_20061127_114800-S1
chtb_4182 p2.5_cmn/00/p2.5_cmn_0058 PHOENIX_NEWSLINE_CMN_20061127_114800-S9
chtb_4183 p2.5_cmn/00/p2.5_cmn_0059 PHOENIX_PHNXWRLD_CMN_20061127_111800-S1
chtb_4184 p2.5_cmn/00/p2.5_cmn_0060 PHOENIX_PHNXWRLD_CMN_20061127_111800-S9
chtb_4185 p2.5_cmn/00/p2.5_cmn_0061 PHOENIX_PHNXWRLD_CMN_20061205_111801-S1
chtb_4186 phoenix/00/phoenix_0000 PHOENIX_DATELUYU_CMN_20051022_013000
chtb_4187 phoenix/00/phoenix_0001 PHOENIX_DATELUYU_CMN_20060117_143800
chtb_4188 phoenix/00/phoenix_0002 PHOENIX_NEWSLINE_CMN_20051013_121500
chtb_4189 phoenix/00/phoenix_0003 PHOENIX_NEWSLINE_CMN_20051102_121300
chtb_4190 phoenix/00/phoenix_0004 PHOENIX_NEWSLINE_CMN_20051103_121401
chtb_4191 phoenix/00/phoenix_0005 PHOENIX_PASSIONCN_CMN_20051003_053000
chtb_4192 phoenix/00/phoenix_0006 PHOENIX_PASSIONCN_CMN_20051010_053000
chtb_4193 phoenix/00/phoenix_0007 PHOENIX_SOCWATCH_CMN_20050915_230001
chtb_4194 phoenix/00/phoenix_0008 PHOENIX_SOCWATCH_CMN_20050929_230000
chtb_4195 phoenix/00/phoenix_0009 PHOENIX_SOCWATCH_CMN_20051020_230000
chtb_4196 phoenix/00/phoenix_0010 PHOENIX_SOCWATCH_CMN_20051027_230001
chtb_4197 phoenix/00/phoenix_0011 PHOENIX_SOCWATCH_CMN_20051103_225900
chtb_4198 cmn/00/cmn_0001 cmn-NG-31-111117-3439501
chtb_4199 cmn/00/cmn_0002 cmn-NG-31-111117-3439502
chtb_4200 cmn/00/cmn_0003 cmn-NG-31-111212-3441677
chtb_4201 cmn/00/cmn_0005 cmn-NG-31-111335-3447376
chtb_4202 cmn/00/cmn_0006 cmn-NG-31-111576-3460895
chtb_4203 cmn/00/cmn_0007 cmn-NG-31-111752-3469650
chtb_4204 cmn/00/cmn_0008 cmn-NG-31-111868-3475346
chtb_4205 cmn/00/cmn_0009 cmn-NG-31-112346-3487170
chtb_4206 cmn/00/cmn_0010 cmn-NG-31-112533-3492233
chtb_4207 cmn/00/cmn_0011 cmn-NG-31-112533-3492235
chtb_4208 cmn/00/cmn_0012 cmn-NG-31-113045-3506647
chtb_4209 cmn/00/cmn_0013 cmn-NG-31-113149-5530497
chtb_4210 cmn/00/cmn_0014 cmn-NG-31-113149-5530513
chtb_4211 cmn/00/cmn_0015 cmn-NG-31-113149-5530519
chtb_4212 cmn/00/cmn_0016 cmn-NG-31-113149-5530522
chtb_4213 cmn/00/cmn_0018 cmn-NG-31-113149-5530784
chtb_4214 cmn/00/cmn_0021 cmn-NG-4-76540-5661612
chtb_4215 cmn/00/cmn_0022 cmn-NG-4-76540-5662145
chtb_4216 cmn/00/cmn_0025 cmn-NG-4-76541-5795878
chtb_4217 cmn/00/cmn_0027 cmn-NG-4-76541-5796099
chtb_4218 cmn/00/cmn_0028 cmn-NG-4-76560-5664178
chtb_4219 cmn/00/cmn_0029 cmn-NG-4-76564-5650592
chtb_4220 cmn/00/cmn_0030 cmn-NG-4-76564-5747910
chtb_4221 cmn/00/cmn_0031 cmn-NG-4-76565-5651075
chtb_4222 cmn/00/cmn_0032 cmn-NG-4-76585-5638704
chtb_4223 cmn/00/cmn_0033 cmn-NG-4-76585-5638919
chtb_4224 cmn/00/cmn_0034 cmn-NG-4-76585-5639067
chtb_4225 cmn/00/cmn_0035 cmn-NG-4-76585-5639068
chtb_4226 cmn/00/cmn_0036 cmn-NG-4-76616-5652334
chtb_4227 cmn/00/cmn_0037 cmn-NG-4-76668-5818252
chtb_4228 cmn/00/cmn_0038 cmn-NG-4-76746-5640604
chtb_4229 cmn/00/cmn_0039 cmn-NG-4-76746-5640704
chtb_4230 cmn/00/cmn_0040 cmn-NG-4-76746-5758862
chtb_4231 cmn/00/cmn_0041 cmn-NG-4-76785-5660940
chtb_4232 cmn/00/cmn_0042 cmn-NG-4-76814-5658027
chtb_4233 cmn/00/cmn_0043 cmn-NG-4-76817-5668879
chtb_4234 cmn/00/cmn_0044 cmn-WL-11-99195-5820482
chtb_4235 cmn/00/cmn_0045 cmn-WL-11-99195-5820491
chtb_4236 cmn/00/cmn_0046 cmn-WL-11-99195-5820496
chtb_4237 cmn/00/cmn_0047 cmn-WL-34-113109-5830040
chtb_4238 cmn/00/cmn_0048 cmn-WL-34-113109-5830048
chtb_4239 cmn/00/cmn_0050 cmn-WL-34-113113-5830126
chtb_4240 cmn/00/cmn_0051 cmn-WL-34-113113-5830128
chtb_4241 cmn/00/cmn_0052 cmn-NG-4-76541-5795965
chtb_4242 cmn/00/cmn_0054 cmn-NG-4-76541-5668047
chtb_4243 cmn/00/cmn_0055 cmn-NG-4-76541-5668249
chtb_4244 cmn/00/cmn_0056 cmn-NG-4-76564-5650254
chtb_4245 cmn/00/cmn_0057 cmn-NG-4-76567-5676786
chtb_4246 cmn/00/cmn_0058 cmn-NG-4-76568-5677399
chtb_4247 cmn/00/cmn_0059 cmn-NG-4-76568-5677542
chtb_4248 cmn/00/cmn_0060 cmn-NG-4-76568-5677632
chtb_4249 cmn/00/cmn_0061 cmn-NG-4-76585-5638269
chtb_4250 cmn/00/cmn_0062 cmn-NG-4-76596-5797145
chtb_4251 cmn/00/cmn_0063 cmn-NG-4-76668-5818135
chtb_4252 cmn/00/cmn_0064 cmn-NG-4-76746-5640449
chtb_4253 cmn/00/cmn_0065 cmn-NG-4-76802-5641677
chtb_4254 dev_09_cmn/00/dev_09_cmn_0000 cmn-NG-31-112643-10465477
